model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--Qwen--Qwen2.5-3B-Instruct,273,prefill,30,model.layers.30.self_attn.v_proj,linear,,B*S,256,2048,270,model.layers.30.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,274,prefill,30,model.layers.30.self_attn.qk,batched_matmul,B*QH,S,S,128,271;272,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,275,prefill,30,model.layers.30.self_attn.pv,batched_matmul,B*QH,S,128,S,274;273,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,276,prefill,30,model.layers.30.self_attn.o_proj,linear,,B*S,2048,2048,275,model.layers.30.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,277,prefill,30,model.layers.30.mlp.gate_proj,linear,,B*S,11008,2048,276,model.layers.30.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,278,prefill,30,model.layers.30.mlp.up_proj,linear,,B*S,11008,2048,276,model.layers.30.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,279,prefill,30,model.layers.30.mlp.down_proj,linear,,B*S,2048,11008,277;278,model.layers.30.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,280,prefill,31,model.layers.31.self_attn.q_proj,linear,,B*S,2048,2048,279,model.layers.31.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,281,prefill,31,model.layers.31.self_attn.k_proj,linear,,B*S,256,2048,279,model.layers.31.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,282,prefill,31,model.layers.31.self_attn.v_proj,linear,,B*S,256,2048,279,model.layers.31.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,283,prefill,31,model.layers.31.self_attn.qk,batched_matmul,B*QH,S,S,128,280;281,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,284,prefill,31,model.layers.31.self_attn.pv,batched_matmul,B*QH,S,128,S,283;282,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,285,prefill,31,model.layers.31.self_attn.o_proj,linear,,B*S,2048,2048,284,model.layers.31.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,286,prefill,31,model.layers.31.mlp.gate_proj,linear,,B*S,11008,2048,285,model.layers.31.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,287,prefill,31,model.layers.31.mlp.up_proj,linear,,B*S,11008,2048,285,model.layers.31.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,288,prefill,31,model.layers.31.mlp.down_proj,linear,,B*S,2048,11008,286;287,model.layers.31.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,289,prefill,32,model.layers.32.self_attn.q_proj,linear,,B*S,2048,2048,288,model.layers.32.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,290,prefill,32,model.layers.32.self_attn.k_proj,linear,,B*S,256,2048,288,model.layers.32.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,291,prefill,32,model.layers.32.self_attn.v_proj,linear,,B*S,256,2048,288,model.layers.32.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,292,prefill,32,model.layers.32.self_attn.qk,batched_matmul,B*QH,S,S,128,289;290,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,293,prefill,32,model.layers.32.self_attn.pv,batched_matmul,B*QH,S,128,S,292;291,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,294,prefill,32,model.layers.32.self_attn.o_proj,linear,,B*S,2048,2048,293,model.layers.32.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,295,prefill,32,model.layers.32.mlp.gate_proj,linear,,B*S,11008,2048,294,model.layers.32.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,296,prefill,32,model.layers.32.mlp.up_proj,linear,,B*S,11008,2048,294,model.layers.32.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,297,prefill,32,model.layers.32.mlp.down_proj,linear,,B*S,2048,11008,295;296,model.layers.32.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,298,prefill,33,model.layers.33.self_attn.q_proj,linear,,B*S,2048,2048,297,model.layers.33.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,299,prefill,33,model.layers.33.self_attn.k_proj,linear,,B*S,256,2048,297,model.layers.33.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,300,prefill,33,model.layers.33.self_attn.v_proj,linear,,B*S,256,2048,297,model.layers.33.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,301,prefill,33,model.layers.33.self_attn.qk,batched_matmul,B*QH,S,S,128,298;299,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,302,prefill,33,model.layers.33.self_attn.pv,batched_matmul,B*QH,S,128,S,301;300,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,303,prefill,33,model.layers.33.self_attn.o_proj,linear,,B*S,2048,2048,302,model.layers.33.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,304,prefill,33,model.layers.33.mlp.gate_proj,linear,,B*S,11008,2048,303,model.layers.33.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,305,prefill,33,model.layers.33.mlp.up_proj,linear,,B*S,11008,2048,303,model.layers.33.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,306,prefill,33,model.layers.33.mlp.down_proj,linear,,B*S,2048,11008,304;305,model.layers.33.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,307,prefill,34,model.layers.34.self_attn.q_proj,linear,,B*S,2048,2048,306,model.layers.34.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,308,prefill,34,model.layers.34.self_attn.k_proj,linear,,B*S,256,2048,306,model.layers.34.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,309,prefill,34,model.layers.34.self_attn.v_proj,linear,,B*S,256,2048,306,model.layers.34.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,310,prefill,34,model.layers.34.self_attn.qk,batched_matmul,B*QH,S,S,128,307;308,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,311,prefill,34,model.layers.34.self_attn.pv,batched_matmul,B*QH,S,128,S,310;309,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,312,prefill,34,model.layers.34.self_attn.o_proj,linear,,B*S,2048,2048,311,model.layers.34.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,313,prefill,34,model.layers.34.mlp.gate_proj,linear,,B*S,11008,2048,312,model.layers.34.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,314,prefill,34,model.layers.34.mlp.up_proj,linear,,B*S,11008,2048,312,model.layers.34.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,315,prefill,34,model.layers.34.mlp.down_proj,linear,,B*S,2048,11008,313;314,model.layers.34.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,316,prefill,35,model.layers.35.self_attn.q_proj,linear,,B*S,2048,2048,315,model.layers.35.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,317,prefill,35,model.layers.35.self_attn.k_proj,linear,,B*S,256,2048,315,model.layers.35.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,318,prefill,35,model.layers.35.self_attn.v_proj,linear,,B*S,256,2048,315,model.layers.35.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,319,prefill,35,model.layers.35.self_attn.qk,batched_matmul,B*QH,S,S,128,316;317,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,320,prefill,35,model.layers.35.self_attn.pv,batched_matmul,B*QH,S,128,S,319;318,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,321,prefill,35,model.layers.35.self_attn.o_proj,linear,,B*S,2048,2048,320,model.layers.35.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,322,prefill,35,model.layers.35.mlp.gate_proj,linear,,B*S,11008,2048,321,model.layers.35.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,323,prefill,35,model.layers.35.mlp.up_proj,linear,,B*S,11008,2048,321,model.layers.35.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,324,prefill,35,model.layers.35.mlp.down_proj,linear,,B*S,2048,11008,322;323,model.layers.35.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,325,prefill,output,lm_head,linear,,B*S,151936,2048,324,lm_head.weight or tied embed_tokens.weight,"[151936,2048]",config+architecture,prefill shape follows full Hugging Face forward; serving runtimes may compute only selected logits
models--Qwen--Qwen2.5-3B-Instruct,326,decode_step,0,model.layers.0.self_attn.q_proj,linear,,B,2048,2048,,model.layers.0.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,327,decode_step,0,model.layers.0.self_attn.k_proj,linear,,B,256,2048,,model.layers.0.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,328,decode_step,0,model.layers.0.self_attn.v_proj,linear,,B,256,2048,,model.layers.0.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,329,decode_step,0,model.layers.0.self_attn.qk,batched_matmul,B*QH,1,KV,128,326;327,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,330,decode_step,0,model.layers.0.self_attn.pv,batched_matmul,B*QH,1,128,KV,329;328,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,331,decode_step,0,model.layers.0.self_attn.o_proj,linear,,B,2048,2048,330,model.layers.0.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,332,decode_step,0,model.layers.0.mlp.gate_proj,linear,,B,11008,2048,331,model.layers.0.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,333,decode_step,0,model.layers.0.mlp.up_proj,linear,,B,11008,2048,331,model.layers.0.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,334,decode_step,0,model.layers.0.mlp.down_proj,linear,,B,2048,11008,332;333,model.layers.0.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,335,decode_step,1,model.layers.1.self_attn.q_proj,linear,,B,2048,2048,334,model.layers.1.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,336,decode_step,1,model.layers.1.self_attn.k_proj,linear,,B,256,2048,334,model.layers.1.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,337,decode_step,1,model.layers.1.self_attn.v_proj,linear,,B,256,2048,334,model.layers.1.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,338,decode_step,1,model.layers.1.self_attn.qk,batched_matmul,B*QH,1,KV,128,335;336,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,339,decode_step,1,model.layers.1.self_attn.pv,batched_matmul,B*QH,1,128,KV,338;337,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,340,decode_step,1,model.layers.1.self_attn.o_proj,linear,,B,2048,2048,339,model.layers.1.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,341,decode_step,1,model.layers.1.mlp.gate_proj,linear,,B,11008,2048,340,model.layers.1.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,342,decode_step,1,model.layers.1.mlp.up_proj,linear,,B,11008,2048,340,model.layers.1.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,343,decode_step,1,model.layers.1.mlp.down_proj,linear,,B,2048,11008,341;342,model.layers.1.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,344,decode_step,2,model.layers.2.self_attn.q_proj,linear,,B,2048,2048,343,model.layers.2.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,345,decode_step,2,model.layers.2.self_attn.k_proj,linear,,B,256,2048,343,model.layers.2.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,346,decode_step,2,model.layers.2.self_attn.v_proj,linear,,B,256,2048,343,model.layers.2.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,347,decode_step,2,model.layers.2.self_attn.qk,batched_matmul,B*QH,1,KV,128,344;345,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,348,decode_step,2,model.layers.2.self_attn.pv,batched_matmul,B*QH,1,128,KV,347;346,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,349,decode_step,2,model.layers.2.self_attn.o_proj,linear,,B,2048,2048,348,model.layers.2.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,350,decode_step,2,model.layers.2.mlp.gate_proj,linear,,B,11008,2048,349,model.layers.2.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,351,decode_step,2,model.layers.2.mlp.up_proj,linear,,B,11008,2048,349,model.layers.2.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,352,decode_step,2,model.layers.2.mlp.down_proj,linear,,B,2048,11008,350;351,model.layers.2.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,353,decode_step,3,model.layers.3.self_attn.q_proj,linear,,B,2048,2048,352,model.layers.3.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,354,decode_step,3,model.layers.3.self_attn.k_proj,linear,,B,256,2048,352,model.layers.3.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,355,decode_step,3,model.layers.3.self_attn.v_proj,linear,,B,256,2048,352,model.layers.3.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,356,decode_step,3,model.layers.3.self_attn.qk,batched_matmul,B*QH,1,KV,128,353;354,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,357,decode_step,3,model.layers.3.self_attn.pv,batched_matmul,B*QH,1,128,KV,356;355,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,358,decode_step,3,model.layers.3.self_attn.o_proj,linear,,B,2048,2048,357,model.layers.3.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,359,decode_step,3,model.layers.3.mlp.gate_proj,linear,,B,11008,2048,358,model.layers.3.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,360,decode_step,3,model.layers.3.mlp.up_proj,linear,,B,11008,2048,358,model.layers.3.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,361,decode_step,3,model.layers.3.mlp.down_proj,linear,,B,2048,11008,359;360,model.layers.3.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,362,decode_step,4,model.layers.4.self_attn.q_proj,linear,,B,2048,2048,361,model.layers.4.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,363,decode_step,4,model.layers.4.self_attn.k_proj,linear,,B,256,2048,361,model.layers.4.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,364,decode_step,4,model.layers.4.self_attn.v_proj,linear,,B,256,2048,361,model.layers.4.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,365,decode_step,4,model.layers.4.self_attn.qk,batched_matmul,B*QH,1,KV,128,362;363,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,366,decode_step,4,model.layers.4.self_attn.pv,batched_matmul,B*QH,1,128,KV,365;364,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,367,decode_step,4,model.layers.4.self_attn.o_proj,linear,,B,2048,2048,366,model.layers.4.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,368,decode_step,4,model.layers.4.mlp.gate_proj,linear,,B,11008,2048,367,model.layers.4.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,369,decode_step,4,model.layers.4.mlp.up_proj,linear,,B,11008,2048,367,model.layers.4.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,370,decode_step,4,model.layers.4.mlp.down_proj,linear,,B,2048,11008,368;369,model.layers.4.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,371,decode_step,5,model.layers.5.self_attn.q_proj,linear,,B,2048,2048,370,model.layers.5.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,372,decode_step,5,model.layers.5.self_attn.k_proj,linear,,B,256,2048,370,model.layers.5.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,373,decode_step,5,model.layers.5.self_attn.v_proj,linear,,B,256,2048,370,model.layers.5.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,374,decode_step,5,model.layers.5.self_attn.qk,batched_matmul,B*QH,1,KV,128,371;372,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,375,decode_step,5,model.layers.5.self_attn.pv,batched_matmul,B*QH,1,128,KV,374;373,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,376,decode_step,5,model.layers.5.self_attn.o_proj,linear,,B,2048,2048,375,model.layers.5.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,377,decode_step,5,model.layers.5.mlp.gate_proj,linear,,B,11008,2048,376,model.layers.5.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,378,decode_step,5,model.layers.5.mlp.up_proj,linear,,B,11008,2048,376,model.layers.5.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,379,decode_step,5,model.layers.5.mlp.down_proj,linear,,B,2048,11008,377;378,model.layers.5.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,380,decode_step,6,model.layers.6.self_attn.q_proj,linear,,B,2048,2048,379,model.layers.6.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,381,decode_step,6,model.layers.6.self_attn.k_proj,linear,,B,256,2048,379,model.layers.6.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,382,decode_step,6,model.layers.6.self_attn.v_proj,linear,,B,256,2048,379,model.layers.6.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,383,decode_step,6,model.layers.6.self_attn.qk,batched_matmul,B*QH,1,KV,128,380;381,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,384,decode_step,6,model.layers.6.self_attn.pv,batched_matmul,B*QH,1,128,KV,383;382,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,385,decode_step,6,model.layers.6.self_attn.o_proj,linear,,B,2048,2048,384,model.layers.6.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,386,decode_step,6,model.layers.6.mlp.gate_proj,linear,,B,11008,2048,385,model.layers.6.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,387,decode_step,6,model.layers.6.mlp.up_proj,linear,,B,11008,2048,385,model.layers.6.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,388,decode_step,6,model.layers.6.mlp.down_proj,linear,,B,2048,11008,386;387,model.layers.6.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,389,decode_step,7,model.layers.7.self_attn.q_proj,linear,,B,2048,2048,388,model.layers.7.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,390,decode_step,7,model.layers.7.self_attn.k_proj,linear,,B,256,2048,388,model.layers.7.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,391,decode_step,7,model.layers.7.self_attn.v_proj,linear,,B,256,2048,388,model.layers.7.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,392,decode_step,7,model.layers.7.self_attn.qk,batched_matmul,B*QH,1,KV,128,389;390,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,393,decode_step,7,model.layers.7.self_attn.pv,batched_matmul,B*QH,1,128,KV,392;391,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,394,decode_step,7,model.layers.7.self_attn.o_proj,linear,,B,2048,2048,393,model.layers.7.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,395,decode_step,7,model.layers.7.mlp.gate_proj,linear,,B,11008,2048,394,model.layers.7.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,396,decode_step,7,model.layers.7.mlp.up_proj,linear,,B,11008,2048,394,model.layers.7.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,397,decode_step,7,model.layers.7.mlp.down_proj,linear,,B,2048,11008,395;396,model.layers.7.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,398,decode_step,8,model.layers.8.self_attn.q_proj,linear,,B,2048,2048,397,model.layers.8.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,399,decode_step,8,model.layers.8.self_attn.k_proj,linear,,B,256,2048,397,model.layers.8.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,400,decode_step,8,model.layers.8.self_attn.v_proj,linear,,B,256,2048,397,model.layers.8.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,401,decode_step,8,model.layers.8.self_attn.qk,batched_matmul,B*QH,1,KV,128,398;399,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,402,decode_step,8,model.layers.8.self_attn.pv,batched_matmul,B*QH,1,128,KV,401;400,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,403,decode_step,8,model.layers.8.self_attn.o_proj,linear,,B,2048,2048,402,model.layers.8.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,404,decode_step,8,model.layers.8.mlp.gate_proj,linear,,B,11008,2048,403,model.layers.8.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,405,decode_step,8,model.layers.8.mlp.up_proj,linear,,B,11008,2048,403,model.layers.8.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,406,decode_step,8,model.layers.8.mlp.down_proj,linear,,B,2048,11008,404;405,model.layers.8.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,407,decode_step,9,model.layers.9.self_attn.q_proj,linear,,B,2048,2048,406,model.layers.9.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,408,decode_step,9,model.layers.9.self_attn.k_proj,linear,,B,256,2048,406,model.layers.9.self_attn.k_proj.weight,"[256,2048]",config+architecture,
